DATE,(Local)Daily New Cases,(Import)Daily New Cases,(Sub-total) Daily cases,(Total) Daily New Cases,Active Cases,(Total) Active Cases,Daily Recovered Cases,(Total) Recovered,Daily Death,(Total)Daily Death
1/25/2020,0,0,0,0,0,0,0,0,0,0
1/26/2020,0,0,0,0,0,0,0,0,0,0
1/27/2020,0,0,0,0,0,0,0,0,0,0
1/28/2020,0,0,0,0,0,0,0,0,0,0
1/29/2020,0,0,0,0,0,0,0,0,0,0
1/30/2020,0,0,0,0,0,0,0,0,0,0
1/31/2020,0,0,0,0,0,0,0,0,0,0
2/1/2020,0,0,0,0,0,0,0,0,0,0
2/2/2020,0,0,0,0,0,0,0,0,0,0
2/3/2020,0,0,0,0,0,0,0,0,0,0
2/4/2020,0,1,1,1,1,1,0,0,0,0
2/5/2020,0,0,0,1,0,1,0,0,0,0
2/6/2020,0,1,1,2,1,2,0,0,0,0
2/7/2020,0,0,0,2,0,2,0,0,0,0
2/8/2020,0,1,1,3,1,3,0,0,0,0
2/9/2020,0,0,0,3,-1,2,1,1,0,0
2/10/2020,0,0,0,3,0,2,0,1,0,0
2/11/2020,0,0,0,3,0,2,0,1,0,0
2/12/2020,0,0,0,3,0,2,0,1,0,0
2/13/2020,0,1,1,4,1,3,0,1,0,0
2/14/2020,0,0,0,4,0,3,0,1,0,0
2/15/2020,0,0,0,4,0,3,0,1,0,0
2/16/2020,0,0,0,4,0,3,0,1,0,0
2/17/2020,0,0,0,4,0,3,0,1,0,0
2/18/2020,0,0,0,4,0,3,0,1,0,0
2/19/2020,0,0,0,4,0,3,0,1,0,0
2/20/2020,0,0,0,4,0,3,0,1,0,0
2/21/2020,0,0,0,4,0,3,0,1,0,0
2/22/2020,0,0,0,4,0,3,0,1,0,0
2/23/2020,0,0,0,4,0,3,0,1,0,0
2/24/2020,0,0,0,4,-2,1,2,3,0,0
2/25/2020,0,0,0,4,0,1,0,3,0,0
2/26/2020,0,0,0,4,0,1,0,3,0,0
2/27/2020,0,1,1,5,0,1,1,4,0,0
2/28/2020,0,1,1,6,1,2,0,4,0,0
2/29/2020,0,0,0,6,0,2,0,4,0,0
3/1/2020,1,0,1,7,1,3,0,4,0,0
3/2/2020,0,0,0,7,0,3,0,4,0,0
3/3/2020,1,0,1,8,1,4,0,4,0,0
3/4/2020,4,0,4,12,3,7,1,5,0,0
3/5/2020,2,0,2,14,2,9,0,5,0,0
3/6/2020,12,0,12,26,12,21,0,5,0,0
3/7/2020,0,0,0,26,-1,20,1,6,0,0
3/8/2020,0,0,0,26,0,20,0,6,0,0
3/9/2020,0,0,0,26,0,20,0,6,0,0
3/10/2020,0,0,0,26,0,20,0,6,0,0
3/11/2020,0,0,0,26,0,20,0,6,0,0
3/12/2020,0,0,0,26,-2,18,2,8,0,0
3/13/2020,0,0,0,26,0,18,0,8,0,0
3/14/2020,1,0,1,27,1,19,0,8,0,0
3/15/2020,43,0,43,70,42,61,1,9,0,0
3/16/2020,34,0,34,104,34,95,0,9,0,0
3/17/2020,8,0,8,112,8,103,0,9,0,0
3/18/2020,5,0,5,117,0,103,5,14,0,0
3/19/2020,10,0,10,127,7,110,3,17,0,0
3/20/2020,16,0,16,143,13,123,3,20,0,0
3/21/2020,30,0,30,173,17,140,13,33,0,0
3/22/2020,17,0,17,190,10,150,6,39,1,1
3/23/2020,52,0,52,242,46,196,5,44,1,2
3/24/2020,15,0,15,257,10,206,5,49,0,2
3/25/2020,13,0,13,270,5,211,7,56,1,3
3/26/2020,51,0,51,321,48,259,3,59,0,3
3/27/2020,16,0,16,337,8,267,7,66,1,4
3/28/2020,7,0,7,344,-5,262,12,78,0,4
3/29/2020,28,0,28,372,13,275,13,91,2,6
3/30/2020,24,0,24,396,9,284,15,106,0,6
3/31/2020,34,0,34,430,26,310,6,112,2,8
4/1/2020,25,0,25,455,-8,302,31,143,2,10
4/2/2020,33,0,33,488,20,322,13,156,0,10
4/3/2020,55,0,55,543,44,366,11,167,0,10
4/4/2020,52,0,52,595,44,410,7,174,1,11
4/5/2020,27,0,27,622,26,436,0,174,1,12
4/6/2020,18,0,18,640,-14,422,32,206,0,12
4/7/2020,31,0,31,671,13,435,18,224,0,12
4/8/2020,14,0,14,685,-17,418,30,254,1,13
4/9/2020,14,0,14,699,11,429,3,257,0,13
4/10/2020,14,0,14,713,-55,374,67,324,2,15
4/11/2020,46,0,46,759,22,396,24,348,0,15
4/12/2020,44,0,44,803,37,433,7,355,0,15
4/13/2020,27,0,27,830,0,433,27,382,0,15
4/14/2020,69,0,69,899,19,452,49,431,1,16
4/15/2020,27,0,27,926,-13,439,39,470,1,17
4/16/2020,26,0,26,952,14,453,11,481,1,18
4/17/2020,19,0,19,971,1,454,17,498,1,19
4/18/2020,14,0,14,985,-16,438,29,527,1,20
4/19/2020,19,0,19,1004,-11,427,30,557,0,20
4/20/2020,4,0,4,1008,-5,422,9,566,0,20
4/21/2020,13,0,13,1021,-4,418,16,582,1,21
4/22/2020,16,0,16,1037,-9,409,25,607,0,21
4/23/2020,29,0,29,1066,-1,408,30,637,0,21
4/24/2020,49,0,49,1115,31,439,18,655,0,21
4/25/2020,37,2,39,1154,-13,426,51,706,1,22
4/26/2020,16,0,16,1170,8,434,8,714,0,22
4/27/2020,26,4,30,1200,13,447,17,731,0,22
4/28/2020,9,5,14,1214,-18,429,32,763,0,22
4/29/2020,8,0,8,1222,-6,423,14,777,0,22
4/30/2020,3,7,10,1232,-3,420,13,790,0,22
5/1/2020,32,0,32,1264,31,451,0,790,1,23
5/2/2020,6,8,14,1278,3,454,11,801,0,23
5/3/2020,29,1,30,1308,-4,450,34,835,0,23
5/4/2020,25,0,25,1333,2,452,23,858,0,23
5/5/2020,23,0,23,1356,-4,448,27,885,0,23
5/6/2020,21,1,22,1378,-32,416,54,939,0,23
5/7/2020,20,0,20,1398,-4,412,24,963,0,23
5/8/2020,4,2,6,1404,-44,368,50,1013,0,23
5/9/2020,10,0,10,1414,-5,363,15,1028,0,23
5/10/2020,9,0,9,1423,-9,354,18,1046,0,23
5/11/2020,31,4,35,1458,5,359,29,1075,1,24
5/12/2020,10,2,12,1470,-16,343,28,1103,0,24
5/13/2020,2,3,5,1475,-5,338,10,1113,0,24
5/14/2020,18,0,18,1493,-19,319,37,1150,0,24
5/15/2020,15,0,15,1508,-13,306,28,1178,0,24
5/16/2020,7,0,7,1515,-6,300,13,1191,0,24
5/17/2020,11,2,13,1528,3,303,10,1201,0,24
5/18/2020,18,20,38,1566,31,334,7,1208,0,24
5/19/2020,22,0,22,1588,4,338,18,1226,0,24
5/20/2020,7,3,10,1598,-5,333,15,1241,0,24
5/21/2020,37,2,39,1637,26,359,13,1254,0,24
5/22/2020,28,11,39,1676,25,384,14,1268,0,24
5/23/2020,5,0,5,1681,-5,379,10,1278,0,24
5/24/2020,5,6,11,1692,9,388,2,1280,0,24
5/25/2020,113,2,115,1807,103,491,12,1292,0,24
5/26/2020,173,4,177,1984,172,663,5,1297,0,24
5/27/2020,3,3,6,1990,3,666,3,1300,0,24
5/28/2020,7,0,7,1997,-14,652,21,1321,0,24
5/29/2020,7,3,10,2007,-14,638,24,1345,0,24
5/30/2020,13,0,13,2020,-3,635,16,1361,0,24
5/31/2020,1,7,8,2028,2,637,6,1367,0,24
6/1/2020,5,6,11,2039,-4,633,15,1382,0,24
6/2/2020,1,4,5,2044,-29,604,34,1416,0,24
6/3/2020,55,0,55,2099,13,617,42,1458,0,24
6/4/2020,271,0,271,2370,259,876,12,1470,0,24
6/5/2020,2,2,4,2374,-17,859,21,1491,0,24
6/6/2020,8,7,15,2389,8,867,7,1498,0,24
6/7/2020,3,1,4,2393,0,867,4,1502,0,24
6/8/2020,1,0,1,2394,-7,860,8,1510,0,24
6/9/2020,1,3,4,2398,-268,592,272,1782,0,24
6/10/2020,0,0,0,2398,-16,576,16,1798,0,24
6/11/2020,1,0,1,2399,-8,568,9,1807,0,24
6/12/2020,5,5,10,2409,3,571,7,1814,0,24
6/13/2020,1,0,1,2410,-92,479,93,1907,0,24
6/14/2020,4,0,4,2414,-1,478,5,1912,0,24
6/15/2020,1,0,1,2415,-7,471,8,1920,0,24
6/16/2020,2,0,2,2417,-293,178,295,2215,0,24
6/17/2020,1,0,1,2418,-24,154,25,2240,0,24
6/18/2020,4,0,4,2422,-50,104,54,2294,0,24
6/19/2020,1,0,1,2423,-16,88,17,2311,0,24
6/20/2020,7,0,7,2430,-33,55,40,2351,0,24
6/21/2020,0,0,0,2430,0,55,0,2351,0,24
6/22/2020,0,0,0,2430,-6,49,6,2357,0,24
6/23/2020,0,0,0,2430,-4,45,4,2361,0,24
6/24/2020,0,0,0,2430,-14,31,14,2375,0,24
6/25/2020,0,0,0,2430,-9,22,9,2384,0,24
6/26/2020,1,0,1,2431,1,23,0,2384,0,24
6/27/2020,3,1,4,2435,3,26,1,2385,0,24
6/28/2020,1,0,1,2436,0,26,1,2386,0,24
6/29/2020,0,0,0,2436,-2,24,2,2388,0,24
6/30/2020,0,0,0,2436,-6,18,6,2394,0,24
7/1/2020,0,0,0,2436,0,18,0,2394,0,24
7/2/2020,1,0,1,2437,-18,0,19,2413,0,24
7/3/2020,0,0,0,2437,-1,-1,1,2414,0,24
7/4/2020,1,0,1,2438,1,0,0,2414,0,24
7/5/2020,0,0,0,2438,0,0,0,2414,0,24
7/6/2020,1,0,1,2439,1,1,0,2414,0,24
7/7/2020,1,1,2,2441,2,3,0,2414,0,24
7/8/2020,0,1,1,2442,0,3,1,2415,0,24
7/9/2020,0,0,0,2442,0,3,0,2415,0,24
7/10/2020,3,0,3,2445,3,6,0,2415,0,24
7/11/2020,0,0,0,2445,0,6,0,2415,0,24
7/12/2020,0,0,0,2445,0,6,0,2415,0,24
7/13/2020,0,0,0,2445,0,6,0,2415,0,24
7/14/2020,0,1,1,2446,1,7,0,2415,0,24
7/15/2020,0,1,1,2447,1,8,0,2415,0,24
7/16/2020,1,0,1,2448,-1,7,2,2417,0,24
7/17/2020,1,0,1,2449,1,8,0,2417,0,24
7/18/2020,0,0,0,2449,-1,7,1,2418,0,24
7/19/2020,1,0,1,2450,1,8,0,2418,0,24
7/20/2020,0,0,0,2450,0,8,0,2418,0,24
7/21/2020,0,1,1,2451,-1,7,2,2420,0,24
7/22/2020,1,1,2,2453,0,7,2,2422,0,24
7/23/2020,0,1,1,2454,1,8,0,2422,0,24
7/24/2020,2,1,3,2457,3,11,0,2422,0,24
7/25/2020,1,0,1,2458,-1,10,2,2424,0,24
7/26/2020,0,2,2,2460,0,10,2,2426,0,24
7/27/2020,0,2,2,2462,2,12,0,2426,0,24
7/28/2020,0,4,4,2466,4,16,0,2426,0,24
7/29/2020,0,6,6,2472,6,22,0,2426,0,24
7/30/2020,1,0,1,2473,0,22,1,2427,0,24
7/31/2020,0,3,3,2476,2,24,1,2428,0,24
8/1/2020,0,0,0,2476,0,24,0,2428,0,24
8/2/2020,0,0,0,2476,-3,21,3,2431,0,24
8/3/2020,0,0,0,2476,0,21,0,2431,0,24
8/4/2020,0,0,0,2476,0,21,0,2431,0,24
8/5/2020,0,15,15,2491,14,35,1,2432,0,24
8/6/2020,1,1,2,2493,1,36,1,2433,0,24
8/7/2020,1,2,3,2496,2,38,1,2434,0,24
8/8/2020,0,3,3,2499,-3,35,6,2440,0,24
8/9/2020,0,7,7,2506,5,40,2,2442,0,24
8/10/2020,0,1,1,2507,-4,36,5,2447,0,24
8/11/2020,3,3,6,2513,4,40,2,2449,0,24
8/12/2020,0,3,3,2516,1,41,2,2451,0,24
8/13/2020,1,2,3,2519,3,44,0,2451,0,24
8/14/2020,0,4,4,2523,4,48,0,2451,0,24
8/15/2020,3,3,6,2529,5,53,1,2452,0,24
8/16/2020,2,11,13,2542,3,56,10,2462,0,24
8/17/2020,0,2,2,2544,0,56,2,2464,0,24
8/18/2020,0,4,4,2548,-3,53,7,2471,0,24
8/19/2020,0,3,3,2551,-5,48,8,2479,0,24
8/20/2020,0,0,0,2551,-5,43,5,2484,0,24
8/21/2020,1,2,3,2554,2,45,1,2485,0,24
8/22/2020,0,1,1,2555,0,45,1,2486,0,24
8/23/2020,0,3,3,2558,1,46,2,2488,0,24
8/24/2020,0,2,2,2560,-3,43,5,2493,0,24
8/25/2020,0,0,0,2560,-4,39,4,2497,0,24
8/26/2020,0,0,0,2560,-3,36,3,2500,0,24
8/27/2020,0,0,0,2560,-5,31,5,2505,0,24
8/28/2020,0,5,5,2565,-7,24,12,2517,0,24
8/29/2020,0,8,8,2573,5,29,3,2520,0,24
8/30/2020,0,14,14,2587,13,42,1,2521,0,24
8/31/2020,0,0,0,2587,-5,37,5,2526,0,24
9/1/2020,0,0,0,2587,-2,35,2,2528,0,24
9/2/2020,0,4,4,2591,2,37,2,2530,0,24
9/3/2020,0,1,1,2592,0,37,1,2531,0,24
9/4/2020,0,7,7,2599,4,41,3,2534,0,24
9/5/2020,0,4,4,2603,2,43,2,2536,0,24
9/6/2020,0,3,3,2606,3,46,0,2536,0,24
9/7/2020,0,4,4,2610,4,50,0,2536,0,24
9/8/2020,0,5,5,2615,5,55,0,2536,0,24
9/9/2020,0,1,1,2616,-4,51,5,2541,0,24
9/10/2020,0,0,0,2616,-14,37,14,2555,0,24
9/11/2020,0,0,0,2616,-8,29,8,2563,0,24
9/12/2020,0,2,2,2618,2,31,0,2563,0,24
9/13/2020,0,1,1,2619,1,32,0,2563,0,24
9/14/2020,0,1,1,2620,1,33,0,2563,0,24
9/15/2020,0,5,5,2625,3,36,2,2565,0,24
9/16/2020,0,0,0,2625,-9,27,9,2574,0,24
9/17/2020,0,0,0,2625,-4,23,4,2578,0,24
9/18/2020,0,0,0,2625,-1,22,1,2579,0,24
9/19/2020,0,2,2,2627,-4,18,6,2585,0,24
9/20/2020,0,6,6,2633,2,20,4,2589,0,24
9/21/2020,0,3,3,2636,3,23,0,2589,0,24
9/22/2020,0,9,9,2645,9,32,0,2589,0,24
9/23/2020,1,4,5,2650,3,35,2,2591,0,24
9/24/2020,0,0,0,2650,-1,34,1,2592,0,24
9/25/2020,0,2,2,2652,-3,31,5,2597,0,24
9/26/2020,3,3,6,2658,4,35,2,2599,0,24
9/27/2020,3,3,6,2664,1,36,5,2604,0,24
9/28/2020,0,1,1,2665,1,37,0,2604,0,24
9/29/2020,1,0,1,2666,0,37,1,2605,0,24
9/30/2020,3,3,6,2672,6,43,0,2605,0,24
10/1/2020,13,1,14,2686,13,56,1,2606,0,24
10/2/2020,1,0,1,2687,-6,50,7,2613,0,24
10/3/2020,4,0,4,2691,2,52,2,2615,0,24
10/4/2020,2,1,3,2694,2,54,1,2616,0,24
10/5/2020,5,2,7,2701,7,61,0,2616,0,24
10/6/2020,4,2,6,2707,-11,50,17,2633,0,24
10/7/2020,3,1,4,2711,2,52,2,2635,0,24
10/8/2020,10,2,12,2723,11,63,1,2636,0,24
10/9/2020,8,2,10,2733,1,64,9,2645,0,24
10/10/2020,4,2,6,2739,6,70,0,2645,0,24
10/11/2020,15,0,15,2754,4,74,11,2656,0,24
10/12/2020,27,1,28,2782,23,97,5,2661,0,24
10/13/2020,9,1,10,2792,8,105,2,2663,0,24
10/14/2020,7,5,12,2804,12,117,0,2663,0,24
10/15/2020,9,1,10,2814,-2,115,12,2675,0,24
10/16/2020,8,2,10,2824,-3,112,12,2687,1,25
10/17/2020,15,0,15,2839,8,120,7,2694,0,25
10/18/2020,7,0,7,2846,-2,118,9,2703,0,25
10/19/2020,6,1,7,2853,-8,110,15,2718,0,25
10/20/2020,6,1,7,2860,-20,90,27,2745,0,25
10/21/2020,20,6,26,2886,16,106,10,2755,0,25
10/22/2020,23,0,23,2909,12,118,11,2766,0,25
10/23/2020,10,1,11,2920,4,122,7,2773,0,25
10/24/2020,8,11,19,2939,12,134,7,2780,0,25
10/25/2020,10,0,10,2949,1,135,9,2789,0,25
10/26/2020,17,0,17,2966,5,140,12,2801,0,25
10/27/2020,9,2,11,2977,0,140,11,2812,0,25
10/28/2020,13,1,14,2991,2,142,12,2824,0,25
10/29/2020,21,2,23,3014,12,154,11,2835,0,25
10/30/2020,19,0,19,3033,5,159,14,2849,0,25
10/31/2020,11,0,11,3044,3,162,8,2857,0,25
11/1/2020,4,0,4,3048,-14,148,18,2875,0,25
11/2/2020,20,2,22,3070,10,158,12,2887,0,25
11/3/2020,10,12,22,3092,7,165,15,2902,0,25
11/4/2020,7,2,9,3101,-1,164,10,2912,0,25
11/5/2020,14,3,17,3118,-17,147,34,2946,0,25
11/6/2020,17,1,18,3136,-16,131,34,2980,0,25
11/7/2020,28,0,28,3164,21,152,7,2987,0,25
11/8/2020,11,0,11,3175,-15,137,26,3013,0,25
11/9/2020,20,2,22,3197,7,144,15,3028,0,25
11/10/2020,19,0,19,3216,6,150,13,3041,0,25
11/11/2020,17,4,21,3237,15,165,6,3047,0,25
11/12/2020,47,2,49,3286,37,202,12,3059,0,25
11/13/2020,201,1,202,3488,188,390,14,3073,0,25
11/14/2020,13,0,13,3501,-12,378,25,3098,0,25
11/15/2020,469,6,475,3976,459,837,16,3114,0,25
11/16/2020,392,0,392,4368,375,1212,17,3131,0,25
11/17/2020,238,7,245,4613,228,1440,17,3148,0,25
11/18/2020,29,2,31,4644,3,1443,28,3176,0,25
11/19/2020,67,5,72,4716,22,1465,50,3226,0,25
11/20/2020,41,5,46,4762,-62,1403,108,3334,0,25
11/21/2020,66,2,68,4830,-327,1076,395,3729,0,25
11/22/2020,26,4,30,4860,-261,815,291,4020,0,25
11/23/2020,195,1,196,5056,61,876,135,4155,0,25
11/24/2020,90,0,90,5146,-72,804,162,4317,0,25
11/25/2020,44,0,44,5190,14,818,30,4347,0,25
11/26/2020,59,0,59,5249,5,823,54,4401,0,25
11/27/2020,145,9,154,5403,115,938,39,4440,0,25
11/28/2020,187,4,191,5594,147,1085,44,4484,0,25
11/29/2020,493,0,493,6087,338,1423,155,4639,0,25
11/30/2020,114,5,119,6206,-20,1403,139,4778,0,25
12/1/2020,23,3,26,6232,-18,1385,44,4822,0,25
12/2/2020,81,4,85,6317,62,1447,23,4845,0,25
12/3/2020,48,1,49,6366,-118,1329,166,5011,1,26
12/4/2020,255,1,256,6622,217,1546,39,5050,0,26
12/5/2020,265,0,265,6887,-20,1526,285,5335,0,26
12/6/2020,177,1,178,7065,-136,1390,314,5649,0,26
12/7/2020,148,0,148,7213,87,1477,61,5710,0,26
12/8/2020,93,5,98,7311,-66,1411,164,5874,0,26
12/9/2020,124,5,129,7440,47,1458,81,5955,1,27
12/10/2020,132,4,136,7576,-8,1450,144,6099,0,27
12/11/2020,131,1,132,7708,12,1462,120,6219,0,27
12/12/2020,236,2,238,7946,16,1478,222,6441,0,27
12/13/2020,131,0,131,8077,9,1487,122,6563,0,27
12/14/2020,124,0,124,8201,51,1538,73,6636,0,27
12/15/2020,688,8,696,8897,659,2197,37,6673,0,27
12/16/2020,228,4,232,9129,179,2376,53,6726,0,27
12/17/2020,297,0,297,9426,200,2576,97,6823,0,27
12/18/2020,194,3,197,9623,139,2715,58,6881,0,27
12/19/2020,279,2,281,9904,167,2882,114,6995,0,27
12/20/2020,284,0,284,10188,212,3094,72,7067,0,27
12/21/2020,123,4,127,10315,72,3166,55,7122,0,27
12/22/2020,501,3,504,10819,462,3628,42,7164,0,27
12/23/2020,223,3,226,11045,192,3820,33,7197,1,28
12/24/2020,379,0,379,11424,277,4097,102,7299,0,28
12/25/2020,140,0,140,11564,-26,4071,166,7465,0,28
12/26/2020,718,10,728,12292,622,4693,106,7571,0,28
12/27/2020,202,0,202,12494,127,4820,75,7646,0,28
12/28/2020,193,1,194,12688,0,4820,194,7840,0,28
12/29/2020,353,7,360,13048,267,5087,93,7933,0,28
12/30/2020,218,1,219,13267,156,5243,63,7996,0,28
12/31/2020,217,5,222,13489,-26,5217,248,8244,0,28
1/1/2021,456,1,457,13946,-439,4778,895,9139,1,29
1/2/2021,150,6,156,14102,-682,4096,836,9975,2,31
1/3/2021,108,4,112,14214,-809,3287,921,10896,0,31
1/4/2021,145,5,150,14364,30,3317,120,11016,0,31
1/5/2021,307,6,313,14677,122,3439,191,11207,0,31
1/6/2021,264,1,265,14942,162,3601,102,11309,1,32
1/7/2021,314,2,316,15258,-294,3307,610,11919,0,32
1/8/2021,282,0,282,15540,-246,3061,528,12447,0,32
1/9/2021,196,2,198,15738,145,3206,53,12500,0,32
1/10/2021,227,4,231,15969,111,3317,118,12618,2,34
1/11/2021,202,2,204,16173,170,3487,34,12652,0,34
1/12/2021,322,4,326,16499,193,3680,133,12785,0,34
1/13/2021,288,1,289,16788,232,3912,57,12842,0,34
1/14/2021,253,4,257,17045,-109,3803,366,13208,0,34
1/15/2021,397,4,401,17446,126,3929,275,13483,0,34
1/16/2021,340,7,347,17793,119,4048,227,13710,1,35
1/17/2021,321,13,334,18127,46,4094,288,13998,0,35
1/18/2021,244,6,250,18377,-41,4053,291,14289,0,35
1/19/2021,518,3,521,18898,136,4189,385,14674,0,35
1/20/2021,509,4,513,19411,311,4500,202,14876,0,35
1/21/2021,571,5,576,19987,435,4935,141,15017,0,35
1/22/2021,429,6,435,20422,228,5163,205,15222,2,37
1/23/2021,538,10,548,20970,180,5343,367,15589,1,38
1/24/2021,387,3,390,21360,283,5626,107,15696,0,38
1/25/2021,304,1,305,21665,42,5668,262,15958,1,39
1/26/2021,608,2,610,22275,-37,5631,643,16601,4,43
1/27/2021,696,2,698,22973,489,6120,209,16810,0,43
1/28/2021,674,4,678,23651,-23,6097,699,17509,2,45
1/29/2021,681,6,687,24338,362,6459,324,17833,1,46
1/30/2021,480,0,480,24818,152,6611,328,18161,0,46
1/31/2021,782,1,783,25601,200,6811,582,18743,1,47
2/1/2021,698,4,702,26303,-31,6780,733,19476,0,47
2/2/2021,616,3,619,26922,-235,6545,852,20328,2,49
2/3/2021,646,5,651,27573,-227,6318,877,21205,1,50
2/4/2021,480,1,481,28054,296,6614,185,21390,0,50
2/5/2021,394,1,395,28449,154,6768,234,21624,7,57
2/6/2021,400,2,402,28851,225,6993,175,21799,2,59
2/7/2021,366,6,372,29223,-429,6564,798,22597,3,62
2/8/2021,294,1,295,29518,66,6630,226,22823,3,65
2/9/2021,420,2,422,29940,-135,6495,557,23380,0,65
2/10/2021,404,4,408,30348,-179,6316,586,23966,1,66
2/11/2021,428,7,435,30783,-180,6136,614,24580,1,67
2/12/2021,369,5,374,31157,275,6411,97,24677,2,69
2/13/2021,511,0,511,31668,-18,6393,529,25206,0,69
2/14/2021,152,2,154,31822,-515,5878,669,25875,0,69
2/15/2021,181,1,182,32004,-429,5449,609,26484,2,71
2/16/2021,318,0,318,32322,-579,4870,894,27378,3,74
2/17/2021,220,6,226,32548,-21,4849,245,27623,2,76
2/18/2021,211,1,212,32760,-260,4589,471,28094,1,77
2/19/2021,219,8,227,32987,-290,4299,511,28605,6,83
2/20/2021,230,0,230,33217,-643,3656,873,29478,0,83
2/21/2021,122,1,123,33340,-336,3320,458,29936,1,84
2/22/2021,301,2,303,33643,-319,3001,622,30558,0,84
2/23/2021,155,0,155,33798,-203,2798,358,30916,0,84
2/24/2021,381,0,381,34179,-57,2741,432,31348,6,90
2/25/2021,215,3,218,34397,-154,2587,372,31720,0,90
2/26/2021,118,4,122,34519,-199,2388,318,32038,3,93
2/27/2021,116,1,117,34636,-233,2155,344,32382,6,99
2/28/2021,337,0,337,34973,114,2269,223,32605,0,99
3/1/2021,70,5,75,35048,-268,2001,341,32946,2,101
3/2/2021,144,1,145,35193,-132,1869,276,33222,1,102
3/3/2021,92,0,92,35285,-18,1851,108,33330,2,104
3/4/2021,114,6,120,35405,-55,1796,174,33504,1,105
